street_id,period,los_float,period_idx
35114765,period_11_30,1.0,23
35114765,period_12_00,1.0,24
35114765,period_12_30,1.0,25
35114765,period_23_00,1.0,46
35114765,period_7_00,1.0,14
35114765,period_8_30,1.0,17
35114765,period_9_00,1.0,18
35114765,period_9_30,1.0,19
35114854,period_10_30,1.72,21
35114854,period_15_00,1.0,30
35114854,period_4_30,1.0,9
35114854,period_5_00,1.0,10
35114854,period_6_30,1.0,13
35114928,period_0_00,1.86,0
35114928,period_10_30,2.2,21
35114928,period_11_00,2.2,22
35114928,period_11_30,1.24,23
35114928,period_13_00,2.2,26
35114928,period_23_30,1.77,47
35114928,period_3_00,1.24,6
35114928,period_8_00,1.96,16
35114928,period_9_00,2.08,18
35114965,period_0_00,1.72,0
35114965,period_10_30,1.0,21
35114965,period_12_00,1.0,24
35114965,period_12_30,1.0,25
35114965,period_14_00,2.2,28
35114965,period_14_30,2.2,29
35114965,period_15_00,1.0,30
35114965,period_23_00,2.2,46
35114965,period_23_30,1.96,47
35114965,period_8_30,1.0,17
35114965,period_9_00,1.0,18
35114975,period_13_30,1.24,27
35115001,period_14_00,1.0,28
35115001,period_15_00,1.0,30
35115001,period_3_00,1.0,6
35115001,period_3_30,1.0,7
35115001,period_4_00,1.0,8
35115001,period_4_30,1.0,9
35115001,period_5_00,1.0,10
35115001,period_5_30,1.0,11
35115001,period_6_00,1.0,12
35115001,period_6_30,1.0,13
35115001,period_7_00,1.0,14
35115001,period_7_30,1.0,15
35115031,period_0_30,1.96,1
35115031,period_11_30,1.0,23
35115031,period_15_00,1.24,30
35115031,period_2_30,1.0,5
35115031,period_3_00,1.0,6
35115031,period_3_30,1.72,7
35115031,period_4_30,1.0,9
35115031,period_7_30,1.0,15
35115031,period_9_30,1.0,19
35115081,period_10_00,1.0,20
35115081,period_10_30,1.0,21
35115081,period_11_00,1.0,22
35115081,period_11_30,1.0,23
35115081,period_12_00,1.0,24
35115081,period_12_30,1.0,25
35115081,period_15_00,2.2,30
35115081,period_23_30,1.0,47
35115081,period_2_30,1.0,5
35115081,period_6_30,1.0,13
35115081,period_7_30,1.0,15
35115081,period_8_30,1.0,17
35115081,period_9_00,1.0,18
35115081,period_9_30,1.0,19
35115101,period_11_00,1.6,22
35115101,period_11_30,1.24,23
35115101,period_13_30,1.96,27
35115101,period_14_00,1.91,28
35115101,period_14_30,1.72,29
35115101,period_15_00,2.2,30
35115101,period_1_30,1.72,3
35115101,period_4_30,1.29,9
35115101,period_5_00,1.24,10
35115101,period_5_30,1.24,11
35115167,period_13_30,1.7,27
35115167,period_14_00,1.24,28
35115167,period_14_30,1.24,29
35115167,period_15_00,1.24,30
35115167,period_5_30,1.0,11
35115167,period_9_30,1.24,19
35470084,period_13_30,2.2,27
39369981,period_2_00,1.48,4
39370310,period_10_00,1.0,20
39370310,period_10_30,1.0,21
39370310,period_11_00,1.0,22
39370310,period_11_30,1.0,23
39370310,period_12_00,1.0,24
39370310,period_12_30,1.0,25
39370310,period_23_00,1.0,46
39370310,period_7_00,1.0,14
39370310,period_8_30,1.0,17
39370310,period_9_00,1.0,18
39370310,period_9_30,1.0,19
39513492,period_0_00,1.81,0
39513492,period_10_00,1.72,20
39513492,period_10_30,1.48,21
39513492,period_11_00,1.56,22
39513492,period_11_30,1.24,23
39513492,period_12_30,1.96,25
39513492,period_13_00,1.53,26
39513492,period_1_30,1.48,3
39513492,period_23_30,1.82,47
39513492,period_3_00,1.42,6
39513492,period_4_30,1.24,9
39513492,period_5_00,1.24,10
39513492,period_8_00,1.29,16
39513623,period_0_00,1.78,0
39513623,period_23_30,1.6,47
39622852,period_0_00,1.48,0
39622852,period_0_30,2.2,1
39622852,period_13_30,2.02,27
39622852,period_23_30,1.0,47
43242731,period_13_30,2.2,27
43242731,period_2_00,1.0,4
43242731,period_2_30,1.0,5
43243018,period_2_00,1.17,4
43243019,period_2_00,1.0,4
43243988,period_2_00,1.24,4
43244027,period_2_00,1.6,4
53500630,period_0_30,1.0,1
53500630,period_11_30,1.26,23
53500630,period_8_30,1.48,17
53500638,period_11_30,2.2,23
53500786,period_0_30,1.16,1
53500786,period_11_30,1.08,23
