u,v,osmid,highway,length,geometry
5778164489,2690659691,32588532,primary,33.99822049884805,"LINESTRING (106.680115 10.778629, 106.6798422 10.7787762)"
5778164489,411921991,32588532,primary,24.11787292326845,"LINESTRING (106.680115 10.778629, 106.6803098 10.7785269)"
5778164489,11959540984,610072297,service,24.74051181007239,"LINESTRING (106.680115 10.778629, 106.6800041 10.778435)"
5778164491,5778872974,35113076,tertiary,46.95155979039545,"LINESTRING (106.6798667 10.7801333, 106.6795625 10.7803413, 106.6795139 10.7803745)"
5778164491,5778245679,35113076,tertiary,73.68187889312782,"LINESTRING (106.6798667 10.7801333, 106.6799792 10.7800417, 106.680201 10.779861, 106.6803734 10.7796966)"
5778164491,13475788565,610072298,service,67.72802730709732,"LINESTRING (106.6798667 10.7801333, 106.6793811 10.7799413, 106.6793853 10.7799053, 106.6793328 10.7798774)"
5778164492,11107102577,610072299,service,56.97393795091129,"LINESTRING (106.6796675 10.7805301, 106.6793343 10.7809243)"
5778164492,411917856,1176186457,tertiary,33.87451386300017,"LINESTRING (106.6796675 10.7805301, 106.6798779 10.7807539)"
5778164492,5778872974,1176186457,tertiary,24.10111068963053,"LINESTRING (106.6796675 10.7805301, 106.6795621 10.7804234, 106.6795459 10.780407, 106.6795139 10.7803745)"
5778164496,5778164495,610072300,service,55.069645326425956,"LINESTRING (106.6770737 10.7802644, 106.6773132 10.7807002)"
5778164496,10046834527,1097215589,primary,15.288037226494087,"LINESTRING (106.6770737 10.7802644, 106.6769507 10.78033)"
5778164496,10046800715,1097215589,primary,5.282383664247512,"LINESTRING (106.6770737 10.7802644, 106.6771159 10.7802412)"
5778164496,5063701541,32582109,tertiary,57.37850094083586,"LINESTRING (106.6770737 10.7802644, 106.6769446 10.7801593, 106.676605 10.7800492)"
5778164497,5778872971,35114487,service,47.008882898182236,"LINESTRING (106.6780477 10.780816, 106.6780877 10.7808552, 106.6781808 10.7809544, 106.6783448 10.7811218)"
5778164497,5778164507,35114487,service,28.027248887337375,"LINESTRING (106.6780477 10.780816, 106.6780279 10.7807884, 106.6779555 10.7807541, 106.6778455 10.7807014, 106.6778296 10.7806904)"
5778164497,5778164499,610072301,service,43.567504638831,"LINESTRING (106.6780477 10.780816, 106.6780637 10.780752, 106.6781007 10.7806866, 106.6781475 10.7806392, 106.6783291 10.78059)"
5778164499,5778164497,610072301,service,43.567504638831,"LINESTRING (106.6783291 10.78059, 106.6781475 10.7806392, 106.6781007 10.7806866, 106.6780637 10.780752, 106.6780477 10.780816)"
5778164499,13072124337,1422433029,service,35.64412326318392,"LINESTRING (106.6783291 10.78059, 106.6783626 10.7807191, 106.6782571 10.7808104, 106.6782857 10.7808508)"
5778164499,5778164501,1422433029,service,30.24226541496164,"LINESTRING (106.6783291 10.78059, 106.6783185 10.7805345, 106.6783914 10.780496, 106.6785057 10.7804225)"
5778164501,5778872972,35113467,residential,51.69829514957539,"LINESTRING (106.6785057 10.7804225, 106.678744 10.7808242)"
5778164501,411923559,35113467,residential,19.75069535795303,"LINESTRING (106.6785057 10.7804225, 106.6784142 10.7802693)"
5778164501,5778164499,1422433029,service,30.24226541496164,"LINESTRING (106.6785057 10.7804225, 106.6783914 10.780496, 106.6783185 10.7805345, 106.6783291 10.78059)"
5778164516,5778164520,554613605,service,58.59144309800207,"LINESTRING (106.6787729 10.7789805, 106.6783439 10.7786642)"
5778164516,5778164515,610072305,service,32.5117942220455,"LINESTRING (106.6787729 10.7789805, 106.6785993 10.779218)"
5778164516,2690659611,554613605,service,40.69767048613369,"LINESTRING (106.6787729 10.7789805, 106.678887 10.7790646, 106.6790738 10.7791963)"
5778164520,5778164516,554613605,service,58.59144309800207,"LINESTRING (106.6783439 10.7786642, 106.6787729 10.7789805)"
5778164520,5352258756,554613605,service,128.2289322540681,"LINESTRING (106.6783439 10.7786642, 106.677405 10.777972)"
5778164520,5778164517,610072306,service,52.91181783999412,"LINESTRING (106.6783439 10.7786642, 106.6782613 10.7787556, 106.6781433 10.7786608, 106.6780306 10.778832)"
5778164521,10972459615,518720160,service,12.6556583171851,"LINESTRING (106.6769424 10.77895, 106.6769859 10.7789809, 106.6770286 10.7790253)"
5778164525,5778164526,610072307,service,80.7002723676209,"LINESTRING (106.6769819 10.7794776, 106.677319 10.7801234)"
5778164526,5059499528,225192895,primary,19.196208962899217,"LINESTRING (106.677319 10.7801234, 106.6774743 10.7800426)"
5778164526,5778164525,610072307,service,80.7002723676209,"LINESTRING (106.677319 10.7801234, 106.6769819 10.7794776)"
5778164528,5778164529,610072308,residential,57.683731815297314,"LINESTRING (106.677395 10.7772248, 106.6777124 10.7768102)"
5778164529,10232323315,281986194,residential,17.481855848131154,"LINESTRING (106.6777124 10.7768102, 106.6778341 10.7769123)"
5778164529,5778164528,610072308,residential,57.683731815297314,"LINESTRING (106.6777124 10.7768102, 106.677395 10.7772248)"
5778164529,4976692689,1118813134,residential,18.624035230251653,"LINESTRING (106.6777124 10.7768102, 106.6778807 10.7767834)"
5778164529,2690659708,281986194,residential,71.99514408472687,"LINESTRING (106.6777124 10.7768102, 106.6774082 10.77658, 106.6773327 10.7765229, 106.6773145 10.7764778, 106.6773263 10.776434, 106.677372 10.7763644)"
5778164533,5778164513,610072304,service,47.61820763944617,"LINESTRING (106.6765473 10.7763908, 106.6768263 10.7764172, 106.6768317 10.77657)"
5778164533,5778143060,610072309,service,191.76591623016955,"LINESTRING (106.6765473 10.7763908, 106.6765259 10.776292, 106.6764508 10.7762328, 106.6758366 10.776263, 106.6756755 10.776266, 106.6751486 10.7763039, 106.674897 10.7763183)"
5778164533,5778164541,610072309,service,46.73724635573738,"LINESTRING (106.6765473 10.7763908, 106.67655 10.7765911, 106.67655 10.7768111)"
5778164535,5778164538,610072310,service,96.93663217303151,"LINESTRING (106.6760015 10.7777675, 106.6764736 10.7777491, 106.6765729 10.7777096, 106.6767917 10.7774969)"
5778164538,5778164539,610068633,service,19.99582982970736,"LINESTRING (106.6767917 10.7774969, 106.676648 10.7773855)"
5778164538,5352258756,610068633,service,85.32658058434953,"LINESTRING (106.6767917 10.7774969, 106.6770704 10.7777054, 106.677405 10.777972)"
5778164538,5778164535,610072310,service,96.93663217303151,"LINESTRING (106.6767917 10.7774969, 106.6765729 10.7777096, 106.6764736 10.7777491, 106.6760015 10.7777675)"
5778164539,5778164538,610068633,service,19.99582982970736,"LINESTRING (106.676648 10.7773855, 106.6767917 10.7774969)"
5778164539,5778143075,610068632,service,94.56572787734328,"LINESTRING (106.676648 10.7773855, 106.6765727 10.7774756, 106.6764602 10.7774882, 106.6758272 10.7775199)"
5778164539,5778164541,610068633,service,65.56988999718938,"LINESTRING (106.676648 10.7773855, 106.676546 10.777064, 106.67655 10.7768111)"
5778164541,5778143076,610068633,service,83.2338151014721,"LINESTRING (106.67655 10.7768111, 106.6757885 10.7768376)"
5778164541,5778164539,610068633,service,65.56988999718938,"LINESTRING (106.67655 10.7768111, 106.676546 10.777064, 106.676648 10.7773855)"
5778164541,5778164533,610072309,service,46.73724635573738,"LINESTRING (106.67655 10.7768111, 106.67655 10.7765911, 106.6765473 10.7763908)"
5778164541,5778164510,610072309,service,104.45957238794,"LINESTRING (106.67655 10.7768111, 106.6769376 10.7768223, 106.6771294 10.7768763, 106.6771415 10.7772386)"
12678187867,4976692689,508344643,residential,37.275237683175455,"LINESTRING (106.6781767 10.7766166, 106.6778807 10.7767834)"
12678187867,12678187873,508344643,residential,18.406212405340174,"LINESTRING (106.6781767 10.7766166, 106.6783229 10.7765343)"
12678187867,12678187873,1368962008,residential,33.879837234636156,"LINESTRING (106.6781767 10.7766166, 106.6781553 10.7765437, 106.6781624 10.7765111, 106.6781825 10.7764844, 106.6782157 10.776474, 106.6782642 10.7764786, 106.6783229 10.7765343)"
12678187873,12678187867,508344643,residential,18.406212405340174,"LINESTRING (106.6783229 10.7765343, 106.6781767 10.7766166)"
12678187873,4976692690,508344643,residential,60.93837863138262,"LINESTRING (106.6783229 10.7765343, 106.6788068 10.7762616)"
6789385215,9404173919,1019637991,secondary_link,38.70017986682744,"LINESTRING (106.6944283 10.7702607, 106.6940848 10.7703459)"
6789385215,2527488815,1220049397,secondary,27.210317453610372,"LINESTRING (106.6944283 10.7702607, 106.694322 10.7702172, 106.6941984 10.7701665)"
2230570031,411919797,213434584,tertiary,27.86611061657988,"LINESTRING (106.6867331 10.7931623, 106.6867744 10.792915)"
13611814140,5763135365,608251299,service,28.863878363895534,"LINESTRING (106.6988379 10.7736228, 106.6986482 10.7738035)"
13089361190,411925984,39622852,tertiary,69.65468838245721,"LINESTRING (106.7019496 10.7909508, 106.7015127 10.7904945)"
13089361190,411918645,39622852,tertiary,43.70939010980139,"LINESTRING (106.7019496 10.7909508, 106.7022238 10.7912371)"
13089361190,13089361191,1424148042,pedestrian,31.92734621735706,"LINESTRING (106.7019496 10.7909508, 106.7017437 10.7911546)"
13089361191,13089361190,1424148042,pedestrian,31.92734621735706,"LINESTRING (106.7017437 10.7911546, 106.7019496 10.7909508)"
11921902988,3178235965,32576377,tertiary,50.19631467268562,"LINESTRING (106.6815889 10.7865848, 106.6811788 10.7863811)"
11921902988,12319919150,35113528,residential,14.529676132672282,"LINESTRING (106.6815889 10.7865848, 106.6816947 10.786664)"
11921902988,411919008,32576377,tertiary,42.10928715939771,"LINESTRING (106.6815889 10.7865848, 106.6816488 10.7866135, 106.68172 10.7866441, 106.6817922 10.7866719, 106.6818611 10.7866939, 106.681949 10.7867176)"
9333624310,411918602,35114743,service,70.08138622799213,"LINESTRING (106.6816057 10.7791334, 106.681022 10.779395)"
9333624310,10543131403,35114743,service,4.948265385319053,"LINESTRING (106.6816057 10.7791334, 106.6816469 10.7791149)"
9333624310,9333624313,1011622344,service,139.81849851018393,"LINESTRING (106.6816057 10.7791334, 106.6817373 10.7793647, 106.6808765 10.7798842)"
9333624312,411918501,319309752,tertiary,61.70045761732162,"LINESTRING (106.6809739 10.7800801, 106.6814676 10.7798105)"
9333624312,9333624313,1011622344,service,24.242489961263114,"LINESTRING (106.6809739 10.7800801, 106.6808765 10.7798842)"
9333624312,411926137,319309752,tertiary,13.061814419143637,"LINESTRING (106.6809739 10.7800801, 106.6809283 10.780105, 106.6808694 10.7801372)"
9333624313,9333624312,1011622344,service,24.242489961263114,"LINESTRING (106.6808765 10.7798842, 106.6809739 10.7800801)"
9333624313,11782058666,1268550807,service,16.808330299007523,"LINESTRING (106.6808765 10.7798842, 106.6807701 10.779775)"
9333624313,9333624310,1011622344,service,139.81849851018393,"LINESTRING (106.6808765 10.7798842, 106.6817373 10.7793647, 106.6816057 10.7791334)"
10290712096,411920636,1219939193,service,34.33102721266427,"LINESTRING (106.6789013 10.787928, 106.6788556 10.788149, 106.6788195 10.7882243)"
11945627171,11945620266,1288115372,service,29.995314050797816,"LINESTRING (106.6863442 10.7913805, 106.686252 10.7915028, 106.6861756 10.7915933)"
11945627172,11945627173,1288115373,service,31.775590951194772,"LINESTRING (106.6864837 10.7913763, 106.6867328 10.7915239)"
11945627173,10690108595,1149069924,service,7.95621840768972,"LINESTRING (106.6867328 10.7915239, 106.6866832 10.7915763)"
11945627173,10690108594,1149069924,service,24.275185875220746,"LINESTRING (106.6867328 10.7915239, 106.686884 10.7913639)"
11945627173,11945627172,1288115373,service,31.775590951194772,"LINESTRING (106.6867328 10.7915239, 106.6864837 10.7913763)"
11945627174,11945627178,1207365921,service,16.18618526741787,"LINESTRING (106.6865794 10.7916235, 106.6866646 10.7917426)"
11945627174,11945627180,1288115375,service,7.319755618173239,"LINESTRING (106.6865794 10.7916235, 106.6866285 10.7915787)"
11945627174,11945627179,1288115375,service,3.955065002245495,"LINESTRING (106.6865794 10.7916235, 106.6865524 10.7916472)"
11945627174,11187337772,1207365921,service,22.168918219478392,"LINESTRING (106.6865794 10.7916235, 106.6865256 10.7915695, 106.6864222 10.7914987)"
11945627176,13189119441,1077610913,primary,15.329450079648762,"LINESTRING (106.6866917 10.7920776, 106.6867999 10.7919898)"
11945627176,13468959703,1443551463,primary,1.065327924141253,"LINESTRING (106.6866917 10.7920776, 106.6866872 10.7920861)"
11945627177,11945627178,1288115374,service,11.26269453852161,"LINESTRING (106.6867455 10.7916798, 106.6866646 10.7917426)"
11945627178,11945627174,1207365921,service,16.18618526741787,"LINESTRING (106.6866646 10.7917426, 106.6865794 10.7916235)"
11945627178,11945627177,1288115374,service,11.26269453852161,"LINESTRING (106.6866646 10.7917426, 106.6867455 10.7916798)"
11945627178,13189119441,1288115374,service,37.26370097049838,"LINESTRING (106.6866646 10.7917426, 106.6866178 10.7917789, 106.6867827 10.7919699, 106.6867999 10.7919898)"
11945627179,11945627174,1288115375,service,3.955065002245495,"LINESTRING (106.6865524 10.7916472, 106.6865794 10.7916235)"
11945627180,11945627174,1288115375,service,7.319755618173239,"LINESTRING (106.6866285 10.7915787, 106.6865794 10.7916235)"
8348225214,5764920457,585932709,tertiary,24.90832838047247,"LINESTRING (106.6724992 10.7720187, 106.6723963 10.7722186)"
8348225214,11518329692,1239812497,service,90.10921743419121,"LINESTRING (106.6724992 10.7720187, 106.6727058 10.7721278, 106.6732128 10.7724249)"
11185409855,411920780,1207123793,service,28.8093934655656,"LINESTRING (106.6860657 10.7716126, 106.6858931 10.7718085)"
11185409855,411922682,1207123793,service,44.96479235879042,"LINESTRING (106.6860657 10.7716126, 106.6861966 10.7717146, 106.6862633 10.771648, 106.6863667 10.771754)"
11185409855,411924612,1207124174,service,36.35895610435139,"LINESTRING (106.6860657 10.7716126, 106.6861416 10.7714904, 106.6861146 10.7714327, 106.6861755 10.7713283)"
9570078540,5763268949,608268312,service,102.18307250559752,"LINESTRING (106.6852873 10.7747525, 106.6859522 10.7741061)"
9570078540,5763268950,608268312,service,19.963187324307537,"LINESTRING (106.6852873 10.7747525, 106.6851603 10.7748816)"
9570078540,4627742383,1039241799,service,22.439871485909983,"LINESTRING (106.6852873 10.7747525, 106.6854387 10.7748889)"
9576894325,411919074,35114965,tertiary,28.26796727452566,"LINESTRING (106.6782247 10.7839023, 106.6783056 10.7838814, 106.6783933 10.7838702, 106.67848 10.7838706)"
9576894325,411920252,35114083,service,78.97403386780952,"LINESTRING (106.6782247 10.7839023, 106.6781125 10.7836669, 106.6781382 10.7836472, 106.6779317 10.7832814)"
8366575499,8366539703,35114965,tertiary,69.55691846480302,"LINESTRING (106.6753458 10.785679, 106.675844 10.7852894)"
8366575499,11362273161,900664298,service,20.712242728424172,"LINESTRING (106.6753458 10.785679, 106.67523 10.7855315)"
8366575503,411923550,35114213,service,20.059749417548243,"LINESTRING (106.6749434 10.7850977, 106.6748928 10.7851205, 106.6748284 10.7850994, 106.6747815 10.7850625)"
8366575503,411925375,35114213,service,49.67804837178528,"LINESTRING (106.6749434 10.7850977, 106.674984 10.7850652, 106.6750242 10.784994, 106.6750322 10.7849097, 106.6750188 10.784857, 106.6749558 10.7846934)"
8366575503,11362273161,900664298,service,57.5956212906547,"LINESTRING (106.6749434 10.7850977, 106.6750634 10.7852855, 106.675162 10.7854468, 106.6751929 10.7854798, 106.67523 10.7855315)"
727568343,411919112,58711777,residential,11.192079376920866,"LINESTRING (106.674854 10.7868729, 106.6747616 10.7868294)"
727568343,11199116309,1208697789,service,41.21012218123091,"LINESTRING (106.674854 10.7868729, 106.6749754 10.7872238)"
727568343,8232903078,58711777,residential,52.11485240413873,"LINESTRING (106.674854 10.7868729, 106.6751317 10.786933, 106.6752027 10.7869495, 106.6753198 10.7869743)"
8816283608,411922393,1423622446,service,21.565922931486167,"LINESTRING (106.673143 10.7889464, 106.6730323 10.7889577, 106.6729462 10.7889603)"
727568377,366437246,372305022,tertiary,3.462613645583633,"LINESTRING (106.6722288 10.7918895, 106.6721971 10.7918893)"
727568377,3798940826,372305022,tertiary,3.932366101636481,"LINESTRING (106.6722288 10.7918895, 106.6722648 10.7918898)"
10773188720,10773188721,1158432276,service,16.03634495972963,"LINESTRING (106.6751076 10.7825632, 106.6749899 10.7826494)"
10773188720,8366272459,1158432276,service,12.39077271282587,"LINESTRING (106.6751076 10.7825632, 106.6750507 10.7824668)"
10773188720,10773188722,1158432277,service,7.515737850827887,"LINESTRING (106.6751076 10.7825632, 106.6751524 10.7826145)"
10773188721,10773188720,1158432276,service,16.03634495972963,"LINESTRING (106.6749899 10.7826494, 106.6751076 10.7825632)"
10773188722,10773188720,1158432277,service,7.515737850827887,"LINESTRING (106.6751524 10.7826145, 106.6751076 10.7825632)"
10773188723,411923499,900622334,service,26.908480161770047,"LINESTRING (106.6748305 10.7822665, 106.6748013 10.7822297, 106.6747691 10.7822099, 106.6747195 10.7821889, 106.6746739 10.7821599, 106.6746411 10.7821196)"
10773188723,8366272459,900622334,service,34.51386671577113,"LINESTRING (106.6748305 10.7822665, 106.6749743 10.7824477, 106.6749977 10.7824622, 106.6750239 10.7824701, 106.6750507 10.7824668)"
10773188723,5772233414,1158432278,service,57.0537987583387,"LINESTRING (106.6748305 10.7822665, 106.6750039 10.7821576, 106.6750833 10.7822677, 106.6751113 10.7823411, 106.6751459 10.7824326)"
10773188729,5772233414,609390248,service,64.19793874719073,"LINESTRING (106.6755625 10.7823962, 106.6754765 10.7822264, 106.6754074 10.7822879, 106.6753001 10.7823628, 106.6751459 10.7824326)"
4603105582,10229707870,465331771,service,44.22615081027202,"LINESTRING (106.6909285 10.7719476, 106.6908525 10.7717968, 106.6909059 10.7716647, 106.690955 10.7715919)"
13476024686,13476024687,35115272,residential,46.17728493007533,"LINESTRING (106.689704 10.7926125, 106.6896331 10.7930219)"
13476024686,411926232,35115272,residential,8.01931293008667,"LINESTRING (106.689704 10.7926125, 106.6897163 10.7925414)"
13476024687,411926202,35115272,residential,4.184148003358014,"LINESTRING (106.6896331 10.7930219, 106.6896267 10.793059)"
13476024687,13476024686,35115272,residential,46.17728493007533,"LINESTRING (106.6896331 10.7930219, 106.689704 10.7926125)"
11329589685,4602725870,1222434840,primary,61.86664821331803,"LINESTRING (106.7032311 10.785306, 106.7036153 10.7857148)"
11329589686,10991234693,1221450947,primary,11.04531055680366,"LINESTRING (106.703167 10.7853657, 106.7030967 10.7852943)"
6637081017,411925963,706343734,primary,8.906460551834767,"LINESTRING (106.6959446 10.7918334, 106.6958631 10.7918359)"
6637081017,13503015194,706343737,primary,15.04477614440633,"LINESTRING (106.6959446 10.7918334, 106.6959521 10.7919685)"
6637081019,366440881,817909613,tertiary,10.611311922279608,"LINESTRING (106.6959923 10.7926949, 106.6958961 10.7926816)"
6637081019,13520859433,817909614,primary,12.405630447084466,"LINESTRING (106.6959923 10.7926949, 106.6959985 10.7928063)"
11192226271,5059499475,518720144,service,75.63071822165853,"LINESTRING (106.681372 10.7754246, 106.6813097 10.7753756, 106.6812401 10.7752722, 106.6811122 10.7751538, 106.6811691 10.7750587, 106.6810321 10.7749178)"
11527377547,7806207789,35115237,service,23.621254999610304,"LINESTRING (106.6842542 10.7860674, 106.6840495 10.7861359)"
11527377547,411921606,1240685350,service,43.55313600767337,"LINESTRING (106.6842542 10.7860674, 106.6842091 10.785841, 106.6842319 10.7858342, 106.6842065 10.7856989)"
11527377547,411918066,1349391836,service,43.51062048712194,"LINESTRING (106.6842542 10.7860674, 106.6843185 10.7860466, 106.684647 10.7860097)"
2008273910,411926215,216956827,residential,14.788333754268084,"LINESTRING (106.6876058 10.7862874, 106.6876762 10.786401)"
2008273910,2230844069,220216411,tertiary,76.96671197352603,"LINESTRING (106.6876058 10.7862874, 106.6872444 10.7856932)"
2008273910,2036141676,817095789,primary,192.32244110847085,"LINESTRING (106.6876058 10.7862874, 106.6883833 10.7855756, 106.6888979 10.7851125)"
2008273911,411926487,220216405,secondary,15.512043869003683,"LINESTRING (106.6852127 10.7884963, 106.6852701 10.7886239)"
2008273911,6659869323,817095789,primary,32.635960436417996,"LINESTRING (106.6852127 10.7884963, 106.6854309 10.7882958)"
2008273913,411923575,35113311,primary_link,14.005971315532058,"LINESTRING (106.6827476 10.790763, 106.6828556 10.7908309)"
2008273913,5769878576,1225573416,primary,3.2108186271715957,"LINESTRING (106.6827476 10.790763, 106.6827689 10.7907431)"
2008273922,5701673050,125631431,tertiary,6.15487266960896,"LINESTRING (106.6799899 10.7929032, 106.6800195 10.7929503)"
2008273922,6720471709,1457657958,primary,49.25638232567459,"LINESTRING (106.6799899 10.7929032, 106.6803753 10.7926732)"
2008273922,411926277,220216399,tertiary,59.80013737576938,"LINESTRING (106.6799899 10.7929032, 106.6799189 10.7927834, 106.679829 10.792616, 106.679766 10.7925172, 106.6796949 10.7924553)"
10248246297,4605598553,35114266,service,12.553863381404344,"LINESTRING (106.6827094 10.7716066, 106.682627 10.7716853)"
10248246297,10229866331,35114266,service,10.45751688165573,"LINESTRING (106.6827094 10.7716066, 106.6827777 10.7715407)"
10248246297,10248246299,1120494854,service,21.945650088678008,"LINESTRING (106.6827094 10.7716066, 106.6825514 10.7714847)"
10248246299,10248246297,1120494854,service,21.945650088678008,"LINESTRING (106.6825514 10.7714847, 106.6827094 10.7716066)"
10248246299,12638320365,35113821,service,34.188471378644984,"LINESTRING (106.6825514 10.7714847, 106.6825299 10.7715334, 106.6824679 10.7716359, 106.6823884 10.7717462)"
10248246299,411924647,1120494854,service,23.78220197383354,"LINESTRING (106.6825514 10.7714847, 106.6824634 10.7714168, 106.6824833 10.7713746, 106.6824597 10.7713514, 106.682448 10.7713296)"
2498090050,5058497799,817504914,secondary,38.16970719319478,"LINESTRING (106.6738452 10.7689688, 106.6739727 10.7686492)"
2498090050,5058497807,1346584494,residential,18.4931831782708,"LINESTRING (106.6738452 10.7689688, 106.6736889 10.7689049)"
2498090053,2498090061,242309027,residential,19.527499378326915,"LINESTRING (106.673109 10.7688875, 106.6732674 10.7689689)"
2498090053,5058499832,511517547,residential,5.269687840390215,"LINESTRING (106.673109 10.7688875, 106.6731367 10.7688487)"
2498090053,5003306408,511517547,residential,29.122147163046822,"LINESTRING (106.673109 10.7688875, 106.6729236 10.7690757)"
2498090055,5003306412,511517547,residential,16.860358631959553,"LINESTRING (106.6727145 10.7693283, 106.6728049 10.7692054)"
2498090055,11419737286,511517547,residential,21.239881886147835,"LINESTRING (106.6727145 10.7693283, 106.6726419 10.7695055)"
2498090055,10838947602,518602507,residential,67.68639368574095,"LINESTRING (106.6727145 10.7693283, 106.672558 10.7692504, 106.6723933 10.7694322, 106.6722836 10.7695923)"
2498090061,2498090053,242309027,residential,19.527499378326915,"LINESTRING (106.6732674 10.7689689, 106.673109 10.7688875)"
2498090061,5058497807,242309027,"['residential', 'service']",60.70061879737048,"LINESTRING (106.6732674 10.7689689, 106.6732927 10.7689381, 106.6733828 10.7689701, 106.6734531 10.7689789, 106.6734755 10.7689887, 106.6736215 10.7690523, 106.6736889 10.7689049)"
2498090061,5058497818,518602487,service,30.07780347803233,"LINESTRING (106.6732674 10.7689689, 106.6732581 10.7691774, 106.6732546 10.7692391)"
2498090063,5058499855,511517547,residential,3.9505892037085295,"LINESTRING (106.6724807 10.7698471, 106.6724962 10.769815)"
2498090063,5058499854,518602511,service,10.452488329174253,"LINESTRING (106.6724807 10.7698471, 106.6725661 10.7698895)"
2498090063,11266319763,518602522,service,18.102071136473203,"LINESTRING (106.6724807 10.7698471, 106.672447 10.7698438, 106.672368 10.7699475)"
3257259160,4035870191,35113721,tertiary,73.00852311322637,"LINESTRING (106.6861495 10.7767966, 106.6856829 10.7763265)"
3257259160,411926050,700026885,tertiary,46.949533168632456,"LINESTRING (106.6861495 10.7767966, 106.686457 10.7765016)"
3257259160,411926049,700026885,tertiary,107.48983350549686,"LINESTRING (106.6861495 10.7767966, 106.6853982 10.7774209)"
3257259160,5778300422,35113721,tertiary,171.19284385798107,"LINESTRING (106.6861495 10.7767966, 106.6867116 10.7773632, 106.6872434 10.7778991)"
7529419994,6793552943,804959578,service,70.61414829108749,"LINESTRING (106.6953067 10.7724094, 106.6953491 10.7723556, 106.6955127 10.7720594, 106.6956046 10.7719228, 106.695644 10.771869)"
11187040239,11137772432,1119748612,service,6.00840270520057,"LINESTRING (106.6872652 10.7703197, 106.687304 10.7702814)"
11187040239,411920951,1119748612,service,4.247233611232429,"LINESTRING (106.6872652 10.7703197, 106.6872378 10.7703468)"
11187040239,11187040240,1207328134,service,21.114222249381722,"LINESTRING (106.6872652 10.7703197, 106.6871246 10.7701894)"
11187040240,11187040239,1207328134,service,21.114222249381722,"LINESTRING (106.6871246 10.7701894, 106.6872652 10.7703197)"
5059499323,1998235310,189165774,service,81.53511840404333,"LINESTRING (106.6748008 10.7707995, 106.6753917 10.7703515)"
5059499323,698217132,189165774,service,29.799990805370914,"LINESTRING (106.6748008 10.7707995, 106.6745876 10.7709667)"
5059499323,4646769629,339106369,service,53.35142422019818,"LINESTRING (106.6748008 10.7707995, 106.6749493 10.7709669, 106.6749213 10.7710059, 106.6747684 10.7711527)"
5059499324,698217105,518602575,service,59.14972011746273,"LINESTRING (106.6758778 10.7704843, 106.676289 10.7701382)"
5059499324,12517636590,518720090,service,100.95124670611337,"LINESTRING (106.6758778 10.7704843, 106.6765631 10.7710934)"
5059499324,10699050061,1408264016,service,26.263205066277344,"LINESTRING (106.6758778 10.7704843, 106.675805 10.7705253, 106.6756967 10.7706363)"
5059499325,12517636590,518720090,service,18.57731586425156,"LINESTRING (106.6766892 10.7712055, 106.6765631 10.7710934)"
5059499331,726943896,58673268,service,19.384588802444387,"LINESTRING (106.6756306 10.7709213, 106.6754913 10.7708133)"
5059499331,5059499332,518720091,service,31.133209447268833,"LINESTRING (106.6756306 10.7709213, 106.6754607 10.7711461)"
5059499331,5059499333,58673268,service,50.5837616720887,"LINESTRING (106.6756306 10.7709213, 106.6756568 10.7709414, 106.6759954 10.7712015)"
5059499332,698217113,518602583,service,9.62237594212994,"LINESTRING (106.6754607 10.7711461, 106.6753932 10.7710905)"
5059499332,5058500122,518602583,service,25.979221768043782,"LINESTRING (106.6754607 10.7711461, 106.6756511 10.7712861)"
5059499332,5059499331,518720091,service,31.133209447268833,"LINESTRING (106.6754607 10.7711461, 106.6756306 10.7709213)"
5059499333,5058500126,58673268,service,13.868775836864476,"LINESTRING (106.6759954 10.7712015, 106.6760979 10.7712751)"
5059499333,5059499331,58673268,service,50.5837616720887,"LINESTRING (106.6759954 10.7712015, 106.6756568 10.7709414, 106.6756306 10.7709213)"
5059499333,5058500122,518720092,service,49.30743393843309,"LINESTRING (106.6759954 10.7712015, 106.6758542 10.7713774, 106.6756511 10.7712861)"
5059499336,5059499337,518720095,service,20.32247788029947,"LINESTRING (106.6760525 10.7717654, 106.676193 10.7718852)"
5059499336,5058500130,518602585,service,40.084987620633534,"LINESTRING (106.6760525 10.7717654, 106.6760137 10.7718019, 106.6759229 10.771929, 106.6758526 10.7720649)"
5059499336,11104315122,518720093,service,33.71446807815781,"LINESTRING (106.6760525 10.7717654, 106.67588 10.7716161, 106.675812 10.7715771)"
5059499336,5058500125,1408264012,service,53.43328706083164,"LINESTRING (106.6760525 10.7717654, 106.6761416 10.7716983, 106.6761738 10.7716508, 106.6760343 10.7715454, 106.6759156 10.7714674)"
5059499337,5059499339,518720094,service,20.541997524940943,"LINESTRING (106.676193 10.7718852, 106.6763022 10.7717348)"
5059499337,5059499338,518720095,service,18.629012969522066,"LINESTRING (106.676193 10.7718852, 106.6763399 10.7719703)"
5059499337,5059499336,518720095,service,20.32247788029947,"LINESTRING (106.676193 10.7718852, 106.6760525 10.7717654)"
5059499338,5058500138,518602588,service,46.976297166507415,"LINESTRING (106.6763399 10.7719703, 106.6765666 10.7716113)"
5059499338,5059499337,518720095,service,18.629012969522066,"LINESTRING (106.6763399 10.7719703, 106.676193 10.7718852)"
5059499338,5059499340,1408264017,service,33.26895589633971,"LINESTRING (106.6763399 10.7719703, 106.6761862 10.7722286)"
